69,415958,0.02637511,,0.130803
70,415958,0.02629373,0.125000,0.129103
71,415958,0.02620695,,0.129103
72,415958,0.02598193,0.156250,0.137054
73,415958,0.02592426,,0.137054
74,415958,0.02574809,0.281250,0.179288
75,415958,0.02562207,,0.179288
76,415958,0.02557375,0.156250,0.172540
77,415958,0.02546250,,0.172540
78,415958,0.02535856,0.125000,0.158616
79,415958,0.02521079,,0.158616
80,415958,0.02511101,0.062500,0.130464
81,415958,0.02503393,,0.130464
82,415958,0.02491791,0.281250,0.174628
83,415958,0.02480151,,0.174628
84,415958,0.02475506,0.093750,0.150940
85,415958,0.02461027,,0.150940
86,415958,0.02454734,0.218750,0.170801
87,415958,0.02444392,,0.170801
88,415958,0.02434451,0.031250,0.129927
89,415958,0.02427212,,0.129927
90,415958,0.02422655,0.218750,0.155943
91,415958,0.02409396,,0.155943
92,415958,0.02403800,0.093750,0.137727
93,415958,0.02397959,,0.137727
94,415958,0.02391424,0.281250,0.179764
95,415958,0.02375951,,0.179764
96,415958,0.02371656,0.031250,0.136265
97,415958,0.02370021,,0.136265
98,415958,0.02357032,0.218750,0.160424
99,415958,0.02350472,,0.160424
100,415958,0.02346377,0.125000,0.150049
101,415958,0.02337854,,0.150049
102,415958,0.02328516,0.187500,0.161018
103,415958,0.02318924,,0.161018
104,415958,0.02312511,0.062500,0.132163
105,415958,0.02309330,,0.132163
106,415958,0.02298740,0.281250,0.175829
107,415958,0.02290018,,0.175829
108,415958,0.02288313,0.093750,0.151789
109,415958,0.02279087,,0.151789
110,415958,0.02273255,0.156250,0.153096
111,415958,0.02265891,,0.153096
112,415958,0.02264461,0.156250,0.154019
113,415958,0.02255852,,0.154019
114,415958,0.02249843,0.062500,0.127214
115,415958,0.02242190,,0.127214
116,415958,0.02241058,0.187500,0.144871
117,415958,0.02230883,,0.144871
118,415958,0.02222169,0.218750,0.166510
119,415958,0.02215515,,0.166510
120,415958,0.02216076,0.125000,0.154352
121,415958,0.02206697,,0.154352
122,415958,0.02203229,0.093750,0.136602
123,415958,0.02190690,,0.136602
124,415958,0.02192219,0.125000,0.133204
125,415958,0.02183029,,0.133204
126,415958,0.02176147,0.093750,0.121648
127,415958,0.02174075,,0.121648
128,415958,0.02170703,0.234375,0.154665
129,415958,0.02169249,,0.154665
130,415958,0.02166651,0.125000,0.145976
131,415958,0.02156381,,0.145976
132,415958,0.02146753,0.062500,0.121527
133,415958,0.02147165,,0.121527
134,415958,0.02137669,0.093750,0.113391
135,415958,0.02139816,,0.113391
136,415958,0.02135725,0.156250,0.125944
137,415958,0.02125221,,0.125944
138,415958,0.02119428,0.156250,0.134821
139,415958,0.02119243,,0.134821
140,415958,0.02109065,0.062500,0.113638
141,415958,0.02112350,,0.113638
142,415958,0.02104016,0.062500,0.098660
143,415958,0.02102702,,0.098660
144,415958,0.02094112,0.062500,0.088069
145,415958,0.02094429,,0.088069
146,415958,0.02091746,0.125000,0.098886
147,415958,0.02083318,,0.098886
148,415958,0.02080004,0.218750,0.133993
149,415958,0.02073456,,0.133993
150,415958,0.02073548,0.218750,0.158818
151,415958,0.02063510,,0.158818
152,415958,0.02063031,0.187500,0.167219
153,415958,0.02063640,,0.167219
154,415958,0.02060555,0.156250,0.164006
155,415958,0.02052444,,0.164006
156,415958,0.02046335,0.187500,0.170887
157,415958,0.02049987,,0.170887
158,415958,0.02045985,0.218750,0.184906
159,415958,0.02042078,,0.184906
160,415958,0.02040953,0.062500,0.149054
161,415958,0.02035164,,0.149054
162,415958,0.02032696,0.125000,0.142009
163,415958,0.02025932,,0.142009
164,415958,0.02023863,0.218750,0.164486
165,415958,0.02021484,,0.164486
166,415958,0.02017528,0.093750,0.143768
167,415958,0.02017248,,0.143768
168,415958,0.02009994,0.156250,0.147424
169,415958,0.02009381,,0.147424
170,415958,0.02011859,0.218750,0.168315
171,415958,0.02012973,,0.168315
172,415958,0.02002971,0.125000,0.155628
173,415958,0.01998686,,0.155628
174,415958,0.01996217,0.093750,0.137504
175,415958,0.02000574,,0.137504
176,415958,0.01994594,0.093750,0.124689
177,415958,0.01995016,,0.124689
178,415958,0.01985909,0.218750,0.152239
179,415958,0.01985612,,0.152239
180,415958,0.01978791,0.062500,0.125955
181,415958,0.01981736,,0.125955
182,415958,0.01973609,0.093750,0.116522
183,415958,0.01970767,,0.116522
184,415958,0.01971173,0.187500,0.137311
185,415958,0.01966242,,0.137311
186,415958,0.01963037,0.125000,0.133705
187,415958,0.01957939,,0.133705
188,415958,0.01961989,0.125000,0.131156
189,415958,0.01958855,,0.131156
190,415958,0.01956432,0.125000,0.129353
191,415958,0.01954134,,0.129353
192,415958,0.01950351,0.156250,0.137231
193,415958,0.01946395,,0.137231
194,415958,0.01941284,0.156250,0.142801
195,415958,0.01938057,,0.142801
196,415958,0.01938261,0.093750,0.128435
197,415958,0.01943792,,0.128435
198,415958,0.01937917,0.125000,0.127429
199,415958,0.01936435,,0.127429
200,415958,0.01931760,0.125000,0.126717
201,415958,0.01929530,,0.126717
202,415958,0.01925691,0.187500,0.144520
203,415958,0.01926945,,0.144520
204,415958,0.01922972,0.062500,0.120497
205,415958,0.01920822,,0.120497
206,415958,0.01919053,0.093750,0.112663
207,415958,0.01921178,,0.112663
208,415958,0.01917387,0.031250,0.088818
209,415958,0.01913930,,0.088818
210,415958,0.01906905,0.156250,0.108568
211,415958,0.01907093,,0.108568
212,415958,0.01903849,0.125000,0.113381
213,415958,0.01901380,,0.113381
214,415958,0.01901649,0.156250,0.125937
